Komuna,Shkollë,Profili,Viti,Klasa,Gjinia,Total
Lipjan,SHML Mikste,Shkenca Natyrore,2020-21,11,Mashkull,10
Lipjan,Adem Gllavica,Asistent i administratës,2020-21,11,Mashkull,0
Lipjan,Adem Gllavica,Asistent juridik,2020-21,11,Mashkull,16
Lipjan,Adem Gllavica,Bankier,2020-21,11,Mashkull,28
Lipjan,Adem Gllavica,Kontabilist,2020-21,11,Mashkull,14
Lipjan,Adem Gllavica,Asistent marketingu,2020-21,11,Mashkull,15
Lipjan,Adem Gllavica,Informatikë,2020-21,11,Mashkull,23
Lipjan,Adem Gllavica,Instalues elektrik,2020-21,11,Mashkull,17
Lipjan,Adem Gllavica,Komunikacioni rrugor,2020-21,11,Mashkull,17
Lipjan,Adem Gllavica,Instalues i ngrohjes dhe klimatizimit,2020-21,11,Mashkull,27
Lipjan,Adem Gllavica,Operator i prodhimit,2020-21,11,Mashkull,0
Lipjan,Adem Gllavica,Automekanik ,2020-21,11,Mashkull,22
Lipjan,Adem Gllavica,Arkitekturë,2020-21,11,Mashkull,15
Lipjan,Adem Gllavica,Ndërtimtar,2020-21,11,Mashkull,14
Lipjan,Adem Gllavica,Hortikulturë,2020-21,11,Mashkull,6
Lipjan,Adem Gllavica,Blegtori,2020-21,11,Mashkull,0
Lipjan,Adem Gllavica,Agrobiznesi,2020-21,11,Mashkull,13
Lipjan,International Maarif Schools of Kosova,Shkenca Natyrore,2020-21,11,Mashkull,4
Lipjan,Shkolla Finlandeze SHPK,I përgjithshëm,2020-21,11,Mashkull,4
Novobërdë,Sh M Ekonomike,Bankier,2020-21,11,Mashkull,0
Novobërdë,Sh M Ekonomike,Kontabilist,2020-21,11,Mashkull,4
Novobërdë,Sh M Ekonomike,Tregtar me pakicë dhe shumicë,2020-21,11,Mashkull,3
Obiliq,Ismail Dumoshi,Bankier,2020-21,11,Mashkull,7
Obiliq,Ismail Dumoshi,Kontabilist,2020-21,11,Mashkull,7
Obiliq,Ismail Dumoshi,Energjetikë,2020-21,11,Mashkull,39
Obiliq,Ismail Dumoshi,Informatikë,2020-21,11,Mashkull,23
Obiliq,Ismail Dumoshi,Telekomunikacionit,2020-21,11,Mashkull,0
Obiliq,Ismail Dumoshi,Gjeolog ,2020-21,11,Mashkull,0
Obiliq,Ismail Dumoshi,Xehtar,2020-21,11,Mashkull,19
Obiliq,Ismail Dumoshi,Laborant i kimisë,2020-21,11,Mashkull,0
Obiliq,Ismail Dumoshi,Operator i prodhimit,2020-21,11,Mashkull,0
Obiliq,17 Shkurti,Shoqëror,2020-21,11,Mashkull,12
Obiliq,17 Shkurti,Shkenca Natyrore,2020-21,11,Mashkull,33
Rahovec,Xhelal Hajda Toni,Shoqëror,2020-21,11,Mashkull,21
Rahovec,Xhelal Hajda Toni,Shkenca Natyrore,2020-21,11,Mashkull,66
Rahovec,Ukshin Hoti,Kontabilist,2020-21,11,Mashkull,11
Rahovec,Ukshin Hoti,Shoqëror,2020-21,11,Mashkull,13
Rahovec,Ukshin Hoti,Shkenca Natyrore,2020-21,11,Mashkull,18
Rahovec,12 Maji,Asistent juridik,2020-21,11,Mashkull,0
Rahovec,12 Maji,Kontabilist,2020-21,11,Mashkull,5
Rahovec,12 Maji,Automekanik ,2020-21,11,Mashkull,12
Rahovec,12 Maji,Pemëtari dhe vreshtari,2020-21,11,Mashkull,0
Rahovec,12 Maji,Shoqëror,2020-21,11,Mashkull,18
Rahovec,12 Maji,Shkenca Natyrore,2020-21,11,Mashkull,22
Rahovec,Selajdin Mullaabazi-Mici,Asistent i administratës,2020-21,11,Mashkull,5
Rahovec,Selajdin Mullaabazi-Mici,Asistent juridik,2020-21,11,Mashkull,9
Rahovec,Selajdin Mullaabazi-Mici,Kontabilist,2020-21,11,Mashkull,9
Rahovec,Selajdin Mullaabazi-Mici,Tregtar me pakicë dhe shumicë,2020-21,11,Mashkull,0
Rahovec,Selajdin Mullaabazi-Mici,Instalues i ngrohjes dhe klimatizimit,2020-21,11,Mashkull,0
Rahovec,Selajdin Mullaabazi-Mici,Metalpunues,2020-21,11,Mashkull,0
Rahovec,Selajdin Mullaabazi-Mici,Automekanik ,2020-21,11,Mashkull,11
Rahovec,Selajdin Mullaabazi-Mici,Gjeodezi,2020-21,11,Mashkull,11
Rahovec,Selajdin Mullaabazi-Mici,Ndërtimtar,2020-21,11,Mashkull,0
Rahovec,Selajdin Mullaabazi-Mici,Teknologji ushqimore,2020-21,11,Mashkull,13
Rahovec,Selajdin Mullaabazi-Mici,Hortikulturë,2020-21,11,Mashkull,0
Rahovec,Selajdin Mullaabazi-Mici,Teknik i dhëmbëve,2020-21,11,Mashkull,10
Rahovec,Selajdin Mullaabazi-Mici,Farmacist,2020-21,11,Mashkull,0
Rahovec,Selajdin Mullaabazi-Mici,Asistent infermier i përgjithshëm  ,2020-21,11,Mashkull,0
Rahovec,Selajdin Mullaabazi-Mici,Teknik i Informatikës,2020-21,11,Mashkull,0
Pejë,Cambridge School,Shkenca Natyrore,2020-21,11,Mashkull,21
Pejë,Euro School,Asistent i stomatologjisë,2020-21,11,Mashkull,6
Pejë,Euro School,Farmacist,2020-21,11,Mashkull,0
Pejë,Euro School,Asistent infermier i përgjithshëm  ,2020-21,11,Mashkull,20
Pejë,Bedri Pejani,Shoqëror,2020-21,11,Mashkull,89
Pejë,Bedri Pejani,I përgjithshëm,2020-21,11,Mashkull,17
Pejë,Bedri Pejani,Shkenca Natyrore,2020-21,11,Mashkull,137
Pejë,Ali Hadri,Asistent i administratës,2020-21,11,Mashkull,3
Pejë,Ali Hadri,Asistent juridik,2020-21,11,Mashkull,4
Pejë,Ali Hadri,Bankier,2020-21,11,Mashkull,8
Pejë,Ali Hadri,Kontabilist,2020-21,11,Mashkull,2
Pejë,Ali Hadri,Shpediter -logjistikë / Doganier,2020-21,11,Mashkull,9
Pejë,Ali Hadri,Asistent marketingu,2020-21,11,Mashkull,6
Pejë,Ali Hadri,Asistent i hotelerisë,2020-21,11,Mashkull,15
Pejë,Ali Hadri,Teknologji ushqimore,2020-21,11,Mashkull,14
Pejë,Ali Hadri,Veterinar,2020-21,11,Mashkull,0
Pejë,Ali Hadri,Prodhuesit e kulturave të përziera dhe të kafshëve,2020-21,11,Mashkull,6
Pejë,Shaban Spahija,Energjetikë,2020-21,11,Mashkull,8
Pejë,Shaban Spahija,Informatikë,2020-21,11,Mashkull,37
Pejë,Shaban Spahija,Makina elektrike,2020-21,11,Mashkull,6
Pejë,Shaban Spahija,Telekomunikacionit,2020-21,11,Mashkull,7
Pejë,Shaban Spahija,Elektronikë konsumuese,2020-21,11,Mashkull,16
Pejë,Shaban Spahija,Instalues elektrik,2020-21,11,Mashkull,13
Pejë,Shaban Spahija,Komunikacioni rrugor,2020-21,11,Mashkull,15
Pejë,Shaban Spahija,Instalues i ngrohjes dhe klimatizimit,2020-21,11,Mashkull,43
Pejë,Shaban Spahija,Metalpunues,2020-21,11,Mashkull,8
Pejë,Shaban Spahija,Automekanik ,2020-21,11,Mashkull,34
Pejë,Shaban Spahija,Instalues ujësjellësi dhe kanalizimi,2020-21,11,Mashkull,16
Pejë,Shaban Spahija,Arkitekturë,2020-21,11,Mashkull,16
Pejë,Shaban Spahija,Gjeodezi,2020-21,11,Mashkull,5
Pejë,Shaban Spahija,Ndërtimtar,2020-21,11,Mashkull,8
Pejë,Shaban Spahija,Rrobaqepës,2020-21,11,Mashkull,0
Pejë,Shaban Spahija,Zdrukthëtar,2020-21,11,Mashkull,7
Pejë,Shaban Spahija,Dirigjimi kompjuterik i makinave,2020-21,11,Mashkull,8
Pejë,Odhise Paskali,Dizajn tekstili dhe veshje,2020-21,11,Mashkull,1
Pejë,Odhise Paskali,Dizajn enterieri,2020-21,11,Mashkull,20
Pejë,Odhise Paskali,Dizajn grafik,2020-21,11,Mashkull,0
Pejë,Odhise Paskali,Teknik figurativ aplikativ,2020-21,11,Mashkull,10
Pejë,Odhise Paskali,Formësues i qeramikës,2020-21,11,Mashkull,12
Pejë,Sh.m. Mjekësisë,Asistent i stomatologjisë,2020-21,11,Mashkull,0
Pejë,Sh.m. Mjekësisë,Teknik i dhëmbëve,2020-21,11,Mashkull,0
Pejë,Sh.m. Mjekësisë,Farmacist,2020-21,11,Mashkull,15
Pejë,Sh.m. Mjekësisë,Asistent infermier i përgjithshëm  ,2020-21,11,Mashkull,15
Pejë,Shk m Muzikës,Lëmi e përgjithshme –bashkëpunëtor i përgjithshëm muzikor,2020-21,11,Mashkull,7
Pejë,Xheladin Deda,Asistent i administratës,2020-21,11,Mashkull,1
Pejë,Xheladin Deda,Informatikë,2020-21,11,Mashkull,0
Podujevë,Fan S Noli,Energjetikë,2020-21,11,Mashkull,20
Podujevë,Fan S Noli,Informatikë,2020-21,11,Mashkull,56
Podujevë,Fan S Noli,Telekomunikacionit,2020-21,11,Mashkull,17
Podujevë,Fan S Noli,PTT,2020-21,11,Mashkull,0
Podujevë,Fan S Noli,Instalues elektrik,2020-21,11,Mashkull,21
Podujevë,Fan S Noli,Komunikacioni rrugor,2020-21,11,Mashkull,36
Podujevë,Fan S Noli,Instalues i ngrohjes dhe klimatizimit,2020-21,11,Mashkull,46
Podujevë,Fan S Noli,Automekanik ,2020-21,11,Mashkull,40
Podujevë,Fan S Noli,Arkitekturë,2020-21,11,Mashkull,12
Podujevë,Fan S Noli,Rrobaqepës,2020-21,11,Mashkull,2
Podujevë,Aleksandër Xhuvani,Shoqëror,2020-21,11,Mashkull,86
Podujevë,Aleksandër Xhuvani,Shkenca Natyrore,2020-21,11,Mashkull,96
Podujevë,Aleksandër Xhuvani | 1,Shoqëror,2020-21,11,Mashkull,8
Podujevë,Isa Boletini,Asistent juridik,2020-21,11,Mashkull,59
Podujevë,Isa Boletini,Bankier,2020-21,11,Mashkull,69
Podujevë,Isa Boletini,Kontabilist,2020-21,11,Mashkull,48
Podujevë,Isa Boletini,Shpediter -logjistikë / Doganier,2020-21,11,Mashkull,13
Podujevë,Isa Boletini,Teknologji ushqimore,2020-21,11,Mashkull,0
Podujevë,Isa Boletini,Farmacist,2020-21,11,Mashkull,0
Podujevë,Isa Boletini,Asistent infermier i përgjithshëm  ,2020-21,11,Mashkull,14
Podujevë,Isa Boletini,Agrobiznesi,2020-21,11,Mashkull,23
Podujevë,Isa Boletini,Administrim biznesi,2020-21,11,Mashkull,46
Prishtinë,International School of Prishtina,I përgjithshëm,2020-21,11,Mashkull,10
Prishtinë,Mileniumi i Tretë,Shoqëror,2020-21,11,Mashkull,13
Prishtinë,Mileniumi i Tretë,Shkenca Natyrore,2020-21,11,Mashkull,17
Prishtinë,American School of Kosova,Shoqëror,2020-21,11,Mashkull,27
Prishtinë,American School of Kosova,Shkenca Natyrore,2020-21,11,Mashkull,11
Prishtinë,Prishtina High School,I përgjithshëm,2020-21,11,Mashkull,21
Prishtinë,Don Bosko,Informatikë,2020-21,11,Mashkull,53
Prishtinë,Don Bosko,Telekomunikacionit,2020-21,11,Mashkull,26
Prishtinë,Don Bosko,Shoqëror,2020-21,11,Mashkull,11
Prishtinë,Don Bosko,I përgjithshëm,2020-21,11,Mashkull,0
Prishtinë,Don Bosko,Shkenca Natyrore,2020-21,11,Mashkull,25
Prishtinë,Sami Frashëri,Shkenca Natyrore,2020-21,11,Mashkull,145
Prishtinë,Xhevdet Doda,Shkenca Natyrore,2020-21,11,Mashkull,150
Prishtinë,Eqrem Çabej,I gjuhëve,2020-21,11,Mashkull,67
Prishtinë,Dr Ali Sokoli,Teknik i dhëmbëve,2020-21,11,Mashkull,0
Prishtinë,Dr Ali Sokoli,Farmacist,2020-21,11,Mashkull,21
Prishtinë,Dr Ali Sokoli,Asistent infermier i  mamisë,2020-21,11,Mashkull,0
Prishtinë,Dr Ali Sokoli,Asistent infermier i pediatrisë ,2020-21,11,Mashkull,0
Prishtinë,Dr Ali Sokoli,Asistent infermier i përgjithshëm  ,2020-21,11,Mashkull,5
Prishtinë,Dr Ali Sokoli,Laborant i shëndetësisë,2020-21,11,Mashkull,0
Prishtinë,Dr Ali Sokoli,Fizioterapeut,2020-21,11,Mashkull,32
Prishtinë,28 Nëntori,Grafik i leberlidhjes,2020-21,11,Mashkull,6
Prishtinë,28 Nëntori,Grafik i pergatitjes grafike,2020-21,11,Mashkull,8
Prishtinë,28 Nëntori,Grafik i shtypit,2020-21,11,Mashkull,11
Prishtinë,28 Nëntori,PTT,2020-21,11,Mashkull,26
Prishtinë,28 Nëntori,Arkitekturë,2020-21,11,Mashkull,41
Prishtinë,28 Nëntori,Gjeodezi,2020-21,11,Mashkull,27
Prishtinë,28 Nëntori,Ndertimtari e ulet,2020-21,11,Mashkull,30
Prishtinë,Shtjefën Gjeqovi,Tërheqje-makinist,2020-21,11,Mashkull,0
Prishtinë,Shtjefën Gjeqovi,Komunikacioni hekurudhor,2020-21,11,Mashkull,17
Prishtinë,Shtjefën Gjeqovi,Komunikacioni rrugor,2020-21,11,Mashkull,36
Prishtinë,Shtjefën Gjeqovi,Saldator,2020-21,11,Mashkull,18
Prishtinë,Shtjefën Gjeqovi,Instalues i ngrohjes dhe klimatizimit,2020-21,11,Mashkull,72
Prishtinë,Shtjefën Gjeqovi,Metalpunues,2020-21,11,Mashkull,0
Prishtinë,Shtjefën Gjeqovi,Automekanik ,2020-21,11,Mashkull,50
Prishtinë,Shtjefën Gjeqovi,Instalues ujësjellësi dhe kanalizimi,2020-21,11,Mashkull,22
Prishtinë,Shtjefën Gjeqovi,Konfeksioner,2020-21,11,Mashkull,2
Prishtinë,Shtjefën Gjeqovi,Rrobaqepës,2020-21,11,Mashkull,4
Prishtinë,Shtjefën Gjeqovi,Dirigjimi kompjuterik i makinave,2020-21,11,Mashkull,21
Prishtinë,Hoxhë Kadri Prishtina,Asistent i administratës,2020-21,11,Mashkull,38
Prishtinë,Hoxhë Kadri Prishtina,Asistent juridik,2020-21,11,Mashkull,26
Prishtinë,Hoxhë Kadri Prishtina,Organizator i aktiviteteve  shoqërore,2020-21,11,Mashkull,9
Prishtinë,Hoxhë Kadri Prishtina,Asistent i sigurimeve,2020-21,11,Mashkull,19
Prishtinë,Hoxhë Kadri Prishtina,Bankier,2020-21,11,Mashkull,32
Prishtinë,Hoxhë Kadri Prishtina,Kontabilist,2020-21,11,Mashkull,47
Prishtinë,Hoxhë Kadri Prishtina,Shpediter -logjistikë / Doganier,2020-21,11,Mashkull,26
Prishtinë,Hoxhë Kadri Prishtina,Asistent marketingu,2020-21,11,Mashkull,37
Prishtinë,Hoxhë Kadri Prishtina,Asistent finance,2020-21,11,Mashkull,14
Prishtinë,7 Shtatori,Tregtar me pakicë dhe shumicë,2020-21,11,Mashkull,12
Prishtinë,7 Shtatori,Asistent i hotelerisë,2020-21,11,Mashkull,0
Prishtinë,7 Shtatori,Asistent i restorantit,2020-21,11,Mashkull,11
Prishtinë,7 Shtatori,Gjellëbërës,2020-21,11,Mashkull,17
Prishtinë,7 Shtatori,Asistent turistik,2020-21,11,Mashkull,5
Prishtinë,Abdyl Frashëri,Teknologji ushqimore,2020-21,11,Mashkull,29
Prishtinë,Abdyl Frashëri,Hortikulturë,2020-21,11,Mashkull,7
Prishtinë,Abdyl Frashëri,Veterinar,2020-21,11,Mashkull,0
Prishtinë,Abdyl Frashëri,Mbrojtja e bimëve ,2020-21,11,Mashkull,5
Prishtinë,Abdyl Frashëri,Agrobiznesi,2020-21,11,Mashkull,20
Prishtinë,Prenk Jakova,Lëmi e përgjithshme –bashkëpunëtor i përgjithshëm muzikor,2020-21,11,Mashkull,10
Prishtinë,Prenk Jakova,Lëmi artistike (instrumental),2020-21,11,Mashkull,7
Prishtinë,Gjin Gazulli,Energjetikë,2020-21,11,Mashkull,42
Prishtinë,Gjin Gazulli,Informatikë,2020-21,11,Mashkull,116
Prishtinë,Gjin Gazulli,Telekomunikacionit,2020-21,11,Mashkull,30
Prishtinë,Gjin Gazulli,Riparim i pajisjeve të zyrës,2020-21,11,Mashkull,0
Prishtinë,Gjin Gazulli,Elektronikë industriale ,2020-21,11,Mashkull,0
Prishtinë,Alauddin,I përgjithshëm,2020-21,11,Mashkull,126
Prishtinë,Përparimi,Hortikulturë,2020-21,11,Mashkull,7
Prishtinë,Hasan Nahi,Shkenca Natyrore,2020-21,11,Mashkull,24
Prishtinë,Gjimnazi i Specializuar Matematikor,Matematikë-Informatikë,2020-21,11,Mashkull,18
Prishtinë,Ahmet Gashi,Shoqëror,2020-21,11,Mashkull,169
Prishtinë,The British School of Kosova,Shoqëror,2020-21,11,Mashkull,15
Prishtinë,The British School of Kosova,Shkenca Natyrore,2020-21,11,Mashkull,18
Prishtinë,European School of Kosova,I përgjithshëm,2020-21,11,Mashkull,13
Prishtinë,Rezonanca,Teknik i dhëmbëve,2020-21,11,Mashkull,25
Prishtinë,Rezonanca,Farmacist,2020-21,11,Mashkull,5
Prishtinë,Rezonanca,Asistent infermier i përgjithshëm  ,2020-21,11,Mashkull,34
Prishtinë,Rezonanca,Fizioterapeut,2020-21,11,Mashkull,12
Prizren,Loyola,I përgjithshëm,2020-21,11,Mashkull,65
Prizren,Lorenc Antoni,Lëmi e përgjithshme –bashkëpunëtor i përgjithshëm muzikor,2020-21,11,Mashkull,10
Prizren,Lorenc Antoni,Lëmi artistike (instrumental),2020-21,11,Mashkull,2
Prizren,Luciano Motroni,Teknik i dhëmbëve,2020-21,11,Mashkull,24
Prizren,Luciano Motroni,Asistent infermier i  mamisë,2020-21,11,Mashkull,0
Prizren,Luciano Motroni,Asistent infermier i pediatrisë ,2020-21,11,Mashkull,0
Prizren,Luciano Motroni,Teknik i farmacisë,2020-21,11,Mashkull,14
Prizren,Luciano Motroni,Laborant i shëndetësisë,2020-21,11,Mashkull,22
Prizren,Luciano Motroni,Infermier i përgjithshëm,2020-21,11,Mashkull,116
Prizren,11 Marsi,Informatikë,2020-21,11,Mashkull,17
Prizren,11 Marsi,Makina elektrike,2020-21,11,Mashkull,0
Prizren,11 Marsi,Telekomunikacionit,2020-21,11,Mashkull,20
Prizren,11 Marsi,Mekatronikë,2020-21,11,Mashkull,15
Prizren,11 Marsi,Instalues elektrik,2020-21,11,Mashkull,13
Prizren,11 Marsi,Instalues i ngrohjes dhe klimatizimit,2020-21,11,Mashkull,71
Prizren,11 Marsi,Metalpunues,2020-21,11,Mashkull,16
Prizren,11 Marsi,Automekanik ,2020-21,11,Mashkull,43
Prizren,11 Marsi,Instalues ujësjellësi dhe kanalizimi,2020-21,11,Mashkull,23
Prizren,11 Marsi,Arkitekturë,2020-21,11,Mashkull,18
Prizren,11 Marsi,Ndërtimtar,2020-21,11,Mashkull,0
Prizren,11 Marsi,Dizajn tekstili dhe veshje,2020-21,11,Mashkull,0
Prizren,11 Marsi,Dizajn enterieri,2020-21,11,Mashkull,30
Prizren,11 Marsi,Dizajn grafik,2020-21,11,Mashkull,12
Prizren,11 Marsi,Trafik rrugor,2020-21,11,Mashkull,16
Prizren,11 Marsi,Dizajner Softuerik,2020-21,11,Mashkull,30
Prizren,Ymer Prizreni,Asistent i administratës,2020-21,11,Mashkull,4
Prizren,Ymer Prizreni,Asistent juridik,2020-21,11,Mashkull,18
Prizren,Ymer Prizreni,Bankier,2020-21,11,Mashkull,11
Prizren,Ymer Prizreni,Kontabilist,2020-21,11,Mashkull,50
Prizren,Ymer Prizreni,Shpediter -logjistikë / Doganier,2020-21,11,Mashkull,8
Prizren,Ymer Prizreni,Tregtar me pakicë dhe shumicë,2020-21,11,Mashkull,8
Prizren,Ymer Prizreni,Asistent finance,2020-21,11,Mashkull,19
Prizren,Ymer Prizreni,Asistent i restorantit,2020-21,11,Mashkull,14
Prizren,Ymer Prizreni,Teknologji ushqimore,2020-21,11,Mashkull,21
Prizren,Gjon Buzuku,Shkenca Natyrore,2020-21,11,Mashkull,152
Prizren,Gjon Buzuku | 1,Shkenca Natyrore,2020-21,11,Mashkull,3
Prizren,Gjon Buzuku | 2,Shkenca Natyrore,2020-21,11,Mashkull,5
Prizren,Gjon Buzuku | 3,Shkenca Natyrore,2020-21,11,Mashkull,8
Prizren,Remzi Ademaj,Shoqëror,2020-21,11,Mashkull,140
Prizren,Remzi Ademaj | 1,Shoqëror,2020-21,11,Mashkull,9
Prizren,Remzi Ademaj | 2,Shoqëror,2020-21,11,Mashkull,10
Prizren,Remzi Ademaj | 3,Shoqëror,2020-21,11,Mashkull,8
Prizren,Remzi Ademaj | 4,Shoqëror,2020-21,11,Mashkull,7
Prizren,Remzi Ademaj | 5,Shoqëror,2020-21,11,Mashkull,20
Prizren,Nënë Tereza,Rrobaqepës,2020-21,11,Mashkull,0
Prizren,Nënë Tereza,Kuzhinier,2020-21,11,Mashkull,3
Prizren,Lef Nosi,Lavërtari dhe perimtari (perimkulturë),2020-21,11,Mashkull,5
Prizren,Mehmet Akif | 1,Shkenca Natyrore,2020-21,11,Mashkull,9
Prizren,Qendra e Kompetencës Prizren,Nëpunës finance,2020-21,11,Mashkull,11
Prizren,Qendra e Kompetencës Prizren,Nëpunës industrie,2020-21,11,Mashkull,8
Prizren,Qendra e Kompetencës Prizren,Administrim zyre,2020-21,11,Mashkull,10
Prizren,Qendra e Kompetencës Prizren,Shërbime ndaj konsumatorit dhe shitjes,2020-21,11,Mashkull,12
Prizren,Qendra e Kompetencës Prizren,Udhëheqës i udhëtimeve dhe grupeve turistike,2020-21,11,Mashkull,10
Prizren,Qendra e Kompetencës Prizren,Asistent në zyra informimi dhe agjenci turistike,2020-21,11,Mashkull,7
Prizren,Qendra e Kompetencës Prizren,Asistent në organizimin e ngjarjeve (eventeve),2020-21,11,Mashkull,6
Prizren,Qendra e Kompetencës Prizren,Teknik i informatikës së biznesit,2020-21,11,Mashkull,0
Prizren,International Maarif Schools of Kosova | 1,Shkenca Natyrore,2020-21,11,Mashkull,20
Skënderaj,Hamëz Jashari,Shoqëror,2020-21,11,Mashkull,34
Skënderaj,Hamëz Jashari,Shkenca Natyrore,2020-21,11,Mashkull,48
Skënderaj,Anton Çetta,Kontabilist,2020-21,11,Mashkull,5
Skënderaj,Anton Çetta,Shpediter -logjistikë / Doganier,2020-21,11,Mashkull,13
Skënderaj,Anton Çetta,Informatikë,2020-21,11,Mashkull,16
Skënderaj,Anton Çetta,Telekomunikacionit,2020-21,11,Mashkull,15
Skënderaj,Anton Çetta,Laborant i biologjisë ,2020-21,11,Mashkull,0
Skënderaj,Anton Çetta,Laborant i kimisë,2020-21,11,Mashkull,7
Skënderaj,Anton Çetta,Instalues i ngrohjes dhe klimatizimit,2020-21,11,Mashkull,0
Skënderaj,Anton Çetta,Automekanik ,2020-21,11,Mashkull,16
Skënderaj,Anton Çetta,Teknologji ushqimore,2020-21,11,Mashkull,6
Skënderaj,Anton Çetta,Konfeksioner,2020-21,11,Mashkull,2
Skënderaj,Anton Çetta,Farmacist,2020-21,11,Mashkull,3
Skënderaj,Anton Çetta,Asistent infermier i përgjithshëm  ,2020-21,11,Mashkull,0
Skënderaj,Anton Çetta,Agrobiznesi,2020-21,11,Mashkull,0
Skënderaj,Anton Çetta,Banka dhe sigurime,2020-21,11,Mashkull,9
Skënderaj,Anton Çetta,Teknologji kimike,2020-21,11,Mashkull,0
Skënderaj,Anton Çetta,Marketing,2020-21,11,Mashkull,0
Skënderaj,Anton Çetta,Laborant i shëndetësisë,2020-21,11,Mashkull,8
Skënderaj,Anton Çetta,Trafik rrugor,2020-21,11,Mashkull,0
Skënderaj,Anton Çetta,Transport rrugor,2020-21,11,Mashkull,14
Skënderaj,Anton Çetta | 1,Kontabilist,2020-21,11,Mashkull,0
Skënderaj,Anton Çetta | 1,Teknologji kimike,2020-21,11,Mashkull,5
Skënderaj,Qendra e Kompetencës,Instalues elektrik,2020-21,11,Mashkull,36
Skënderaj,Qendra e Kompetencës,Instalues i ngrohjes dhe klimatizimit,2020-21,11,Mashkull,29
Skënderaj,Qendra e Kompetencës,Instalues ujësjellësi dhe kanalizimi,2020-21,11,Mashkull,0
Skënderaj,Qendra e Kompetencës,Arkitekturë,2020-21,11,Mashkull,17
Skënderaj,Qendra e Kompetencës,Dizajn tekstili dhe veshje,2020-21,11,Mashkull,0
Skënderaj,Qendra e Kompetencës,Dizajn enterieri,2020-21,11,Mashkull,0
Skënderaj,Qendra e Kompetencës,Beton punues,2020-21,11,Mashkull,0
Skënderaj,Qendra e Kompetencës,Murator dhe pllaka shtrues,2020-21,11,Mashkull,21
Skënderaj,Qendra e Kompetencës,Teneqepunues dhe punues metali,2020-21,11,Mashkull,37
Skënderaj,Qendra e Kompetencës,Ndërtues te konstruksioneve të thata ,2020-21,11,Mashkull,32
Skënderaj,Qendra e Kompetencës,Ndertmtari e lart,2020-21,11,Mashkull,0
Shtime,Naim Frashëri,Shoqëror,2020-21,11,Mashkull,44
Shtime,Naim Frashëri,Shkenca Natyrore,2020-21,11,Mashkull,54
Shtime,Sh.M. Profesionale,Asistent i administratës,2020-21,11,Mashkull,10
Shtime,Sh.M. Profesionale,Asistent juridik,2020-21,11,Mashkull,0
Shtime,Sh.M. Profesionale,Kontabilist,2020-21,11,Mashkull,0
Shtime,Sh.M. Profesionale,Energjetikë,2020-21,11,Mashkull,0
